validator,fpr,tpr,auc
GNN Anomaly Detector,0.027083333333333334,0.35,0.9149458333333333
GNN Anomaly Detector,0.028333333333333332,0.35,0.9149458333333333
GNN Anomaly Detector,0.028333333333333332,0.35333333333333333,0.9149458333333333
GNN Anomaly Detector,0.02875,0.35333333333333333,0.9149458333333333
GNN Anomaly Detector,0.02875,0.355,0.9149458333333333
GNN Anomaly Detector,0.029166666666666667,0.355,0.9149458333333333
GNN Anomaly Detector,0.029166666666666667,0.3566666666666667,0.9149458333333333
GNN Anomaly Detector,0.029583333333333333,0.3566666666666667,0.9149458333333333
GNN Anomaly Detector,0.029583333333333333,0.35833333333333334,0.9149458333333333
GNN Anomaly Detector,0.03,0.35833333333333334,0.9149458333333333
GNN Anomaly Detector,0.03,0.36,0.9149458333333333
GNN Anomaly Detector,0.030416666666666668,0.36,0.9149458333333333
GNN Anomaly Detector,0.030416666666666668,0.36333333333333334,0.9149458333333333
GNN Anomaly Detector,0.030833333333333334,0.36333333333333334,0.9149458333333333
GNN Anomaly Detector,0.030833333333333334,0.36666666666666664,0.9149458333333333
GNN Anomaly Detector,0.03125,0.36666666666666664,0.9149458333333333
GNN Anomaly Detector,0.03125,0.36833333333333335,0.9149458333333333
GNN Anomaly Detector,0.03166666666666667,0.36833333333333335,0.9149458333333333
GNN Anomaly Detector,0.03166666666666667,0.37,0.9149458333333333
GNN Anomaly Detector,0.03208333333333333,0.37,0.9149458333333333
GNN Anomaly Detector,0.03208333333333333,0.375,0.9149458333333333
GNN Anomaly Detector,0.03333333333333333,0.375,0.9149458333333333
GNN Anomaly Detector,0.03333333333333333,0.38166666666666665,0.9149458333333333
GNN Anomaly Detector,0.03375,0.38166666666666665,0.9149458333333333
GNN Anomaly Detector,0.03375,0.385,0.9149458333333333
GNN Anomaly Detector,0.035,0.385,0.9149458333333333
GNN Anomaly Detector,0.035,0.38666666666666666,0.9149458333333333
GNN Anomaly Detector,0.035416666666666666,0.38666666666666666,0.9149458333333333
GNN Anomaly Detector,0.035416666666666666,0.3883333333333333,0.9149458333333333
GNN Anomaly Detector,0.035833333333333335,0.3883333333333333,0.9149458333333333
GNN Anomaly Detector,0.035833333333333335,0.39,0.9149458333333333
GNN Anomaly Detector,0.03833333333333333,0.39,0.9149458333333333
GNN Anomaly Detector,0.03833333333333333,0.39166666666666666,0.9149458333333333
GNN Anomaly Detector,0.03916666666666667,0.39166666666666666,0.9149458333333333
GNN Anomaly Detector,0.03916666666666667,0.395,0.9149458333333333
GNN Anomaly Detector,0.03958333333333333,0.395,0.9149458333333333
GNN Anomaly Detector,0.03958333333333333,0.4,0.9149458333333333
GNN Anomaly Detector,0.04,0.4,0.9149458333333333
GNN Anomaly Detector,0.04,0.42,0.9149458333333333
GNN Anomaly Detector,0.04041666666666666,0.42,0.9149458333333333
GNN Anomaly Detector,0.04041666666666666,0.4216666666666667,0.9149458333333333
GNN Anomaly Detector,0.04083333333333333,0.4216666666666667,0.9149458333333333
GNN Anomaly Detector,0.04083333333333333,0.425,0.9149458333333333
GNN Anomaly Detector,0.04125,0.425,0.9149458333333333
GNN Anomaly Detector,0.04125,0.42833333333333334,0.9149458333333333
GNN Anomaly Detector,0.041666666666666664,0.42833333333333334,0.9149458333333333
GNN Anomaly Detector,0.041666666666666664,0.43166666666666664,0.9149458333333333
GNN Anomaly Detector,0.042083333333333334,0.43166666666666664,0.9149458333333333
GNN Anomaly Detector,0.042083333333333334,0.43333333333333335,0.9149458333333333
GNN Anomaly Detector,0.0425,0.43333333333333335,0.9149458333333333
GNN Anomaly Detector,0.0425,0.435,0.9149458333333333
GNN Anomaly Detector,0.042916666666666665,0.435,0.9149458333333333
GNN Anomaly Detector,0.042916666666666665,0.44,0.9149458333333333
GNN Anomaly Detector,0.04375,0.44,0.9149458333333333
GNN Anomaly Detector,0.04375,0.4483333333333333,0.9149458333333333
GNN Anomaly Detector,0.044583333333333336,0.4483333333333333,0.9149458333333333
GNN Anomaly Detector,0.044583333333333336,0.4533333333333333,0.9149458333333333
GNN Anomaly Detector,0.045,0.4533333333333333,0.9149458333333333
GNN Anomaly Detector,0.045,0.455,0.9149458333333333
GNN Anomaly Detector,0.04625,0.455,0.9149458333333333
GNN Anomaly Detector,0.04625,0.4583333333333333,0.9149458333333333
GNN Anomaly Detector,0.04666666666666667,0.4583333333333333,0.9149458333333333
GNN Anomaly Detector,0.04666666666666667,0.46,0.9149458333333333
GNN Anomaly Detector,0.04791666666666667,0.46,0.9149458333333333
GNN Anomaly Detector,0.04791666666666667,0.4716666666666667,0.9149458333333333
GNN Anomaly Detector,0.04833333333333333,0.4716666666666667,0.9149458333333333
GNN Anomaly Detector,0.04833333333333333,0.4766666666666667,0.9149458333333333
GNN Anomaly Detector,0.04875,0.4766666666666667,0.9149458333333333
GNN Anomaly Detector,0.04875,0.485,0.9149458333333333
GNN Anomaly Detector,0.049166666666666664,0.485,0.9149458333333333
GNN Anomaly Detector,0.049166666666666664,0.4866666666666667,0.9149458333333333
